Date,Close,Open,High,Low,Volume,Change
"Mar 18, 2021",546.5,556.75,558,545.25,157.91K,-2.06%
"Mar 17, 2021",558,554,558.5,552,129.65K,0.68%
"Mar 16, 2021",554.25,549.5,555.5,546.75,132.71K,0.86%
"Mar 15, 2021",549.5,537,550.75,532.75,140.62K,2.21%
"Mar 14, 2021",537.62,537.62,537.62,537.62,-,-2.12%
"Mar 12, 2021",549.25,545,551.5,544.5,0.07K,-1.04%
"Mar 11, 2021",555,547,556.25,547,0.67K,1.32%
"Mar 10, 2021",547.75,564.5,564.5,547.5,1.99K,-2.54%
"Mar 09, 2021",562,565,565,554.25,2.22K,-0.53%
"Mar 08, 2021",565,565.25,571.25,557,2.32K,0.53%
"Mar 05, 2021",562,545,564.75,544.5,1.44K,2.88%
"Mar 04, 2021",546.25,550.25,554.25,546,2.13K,-0.73%
"Mar 03, 2021",550.25,560,560,548,3.81K,-1.87%
"Mar 02, 2021",560.75,547.25,564,542,8.11K,2.42%
"Mar 01, 2021",547.5,560.5,562.5,547,6.53K,-1.44%
"Feb 26, 2021",555.5,554.5,556.5,546.25,21.40K,0.14%
"Feb 25, 2021",554.75,559,560.5,542.5,128.54K,-0.80%
"Feb 24, 2021",559.25,553.5,560.75,552,174.40K,0.99%
"Feb 23, 2021",553.75,550.75,559.5,550,134.97K,0.50%
"Feb 22, 2021",551,544.25,551.5,543.5,140.63K,1.52%
"Feb 19, 2021",542.75,549.25,555.5,540.75,203.47K,-1.36%
"Feb 18, 2021",550.25,552.75,554.5,548,123.41K,-0.50%
"Feb 17, 2021",553,552,554.75,547.5,121.35K,0.14%
"Feb 16, 2021",552.25,547,552.75,538.5,146.17K,2.34%
"Feb 15, 2021",539.62,539.38,539.62,539.38,-,0.02%
"Feb 14, 2021",539.5,539.5,539.5,539.5,-,0.14%
"Feb 12, 2021",538.75,541,546.25,536.75,117.97K,-0.42%
"Feb 11, 2021",541,532.25,546.5,524.75,261.05K,1.22%
"Feb 10, 2021",534.5,556,556.25,531.75,285.72K,-3.91%
"Feb 09, 2021",556.25,565,574.25,545,390.74K,-1.33%
"Feb 08, 2021",563.75,548.75,565.75,548.75,267.65K,2.78%
"Feb 05, 2021",548.5,548.5,552.25,545.5,216.45K,-0.27%
"Feb 04, 2021",550,552,558,547,217.08K,-0.36%
"Feb 03, 2021",552,543.25,552.5,536.5,210.14K,1.66%
"Feb 02, 2021",543,549.75,552.5,540.25,175.74K,-1.14%
"Feb 01, 2021",549.25,549,555.75,539,219.07K,0.41%
"Jan 29, 2021",547,534.5,553.75,533.25,279.61K,2.34%
"Jan 28, 2021",534.5,533.25,550.5,529,252.54K,0.09%
"Jan 27, 2021",534,532.5,543.75,529.5,223.89K,0.33%
"Jan 26, 2021",532.25,513,534.25,508,232.26K,4.06%
"Jan 25, 2021",511.5,500,515.5,492.5,264.76K,2.20%
"Jan 22, 2021",500.5,522.5,522.75,499.25,289.55K,-4.53%
"Jan 21, 2021",524.25,521,531.5,519.25,169.57K,0.43%
"Jan 20, 2021",522,525,526.5,512.75,217.78K,-0.76%
"Jan 19, 2021",526,531.5,534.25,523.25,188.56K,-1.03%
"Jan 15, 2021",531.5,534,536.5,527.75,167.50K,-0.51%
"Jan 14, 2021",534.25,523,536.5,519,210.37K,1.86%
"Jan 13, 2021",524.5,524,541.5,522.25,327.69K,1.40%
"Jan 12, 2021",517.25,491.5,517.25,489.25,248.45K,5.08%
"Jan 11, 2021",492.25,496.5,500.5,490.25,176.56K,-0.81%
"Jan 08, 2021",496.25,494,499.5,492.5,163.27K,0.46%
"Jan 07, 2021",494,495,496,487.25,185.78K,-0.20%
"Jan 06, 2021",495,492.5,502.75,491.5,202.37K,0.66%
"Jan 05, 2021",491.75,484.5,496,482.5,219.65K,1.65%
"Jan 04, 2021",483.75,487.25,497.75,479.5,265.16K,-0.41%
"Jan 01, 2021",485.75,485.75,485.75,485.75,-,0.36%
"Dec 31, 2020",484,474,485.75,473,168.46K,2.00%
"Dec 30, 2020",474.5,466,476,462,163.37K,1.82%
"Dec 29, 2020",466,455.75,467.25,453.5,191.30K,2.08%
"Dec 28, 2020",456.5,452,457.5,448,145.22K,1.22%
"Dec 24, 2020",451,446.75,451.5,446.5,74.88K,0.84%
"Dec 23, 2020",447.25,442.75,449.75,441.5,147.65K,0.85%
"Dec 22, 2020",443.5,440,444.25,437.25,140.99K,0.80%
"Dec 21, 2020",440,438,440.75,430.25,141.95K,0.57%
"Dec 18, 2020",437.5,432.25,438.5,432,128.81K,1.16%
"Dec 17, 2020",432.5,426.25,433,424.25,119.66K,1.23%
"Dec 16, 2020",427.25,425.25,429.25,423.75,111.65K,0.59%
"Dec 15, 2020",424.75,424,425.25,420.5,98.61K,1.31%
"Dec 14, 2020",419.25,424.75,429.75,422,0.20K,-1.18%
"Dec 11, 2020",424.25,422,424.5,417.5,1.72K,0.95%
"Dec 10, 2020",420.25,422,425.75,420,1.26K,-0.41%
"Dec 09, 2020",422,418,422.25,418,1.08K,1.20%
"Dec 08, 2020",417,418.75,419,415.5,1.76K,-0.60%
"Dec 07, 2020",419.5,415.25,421,412,1.16K,0.60%
"Dec 04, 2020",417,422.25,422.75,415.75,1.68K,-1.30%
"Dec 03, 2020",422.5,419.25,423.25,417.75,2.38K,0.84%
"Dec 02, 2020",419,414.5,419.75,409,3.55K,1.02%
"Dec 01, 2020",414.75,420,423,414,5.32K,-1.19%
"Nov 30, 2020",419.75,427.5,430.5,418.25,14.70K,-1.35%
"Nov 27, 2020",425.5,420.25,426.25,418.5,68.26K,1.31%
"Nov 25, 2020",420,426,427.5,420,124.26K,-1.35%
"Nov 24, 2020",425.75,425.75,426.5,416.5,144.30K,-0.18%
"Nov 23, 2020",426.5,427.5,429.75,423.5,153.80K,0.77%
"Nov 20, 2020",423.25,422.25,428,421.5,137.24K,0.18%
"Nov 19, 2020",422.5,424.5,425.5,418.75,133.31K,-0.76%
"Nov 18, 2020",425.75,419,428.5,418.5,205.43K,1.31%
"Nov 17, 2020",420.25,417.5,422,417.25,156.57K,0.96%
"Nov 16, 2020",416.25,409,416.75,409,132.12K,1.40%
"Nov 13, 2020",410.5,407.5,413.25,403.75,188.49K,0.55%
"Nov 12, 2020",408.25,417.25,418.5,406.25,234.33K,-2.16%
"Nov 11, 2020",417.25,422.5,428,416.25,306.43K,-1.36%
"Nov 10, 2020",423,407,427.25,406.25,355.81K,3.80%
"Nov 09, 2020",407.5,405.75,410,401.75,204.11K,0.18%
"Nov 06, 2020",406.75,409,412,405.75,200.68K,-0.61%
"Nov 05, 2020",409.25,405,417.25,404,245.19K,0.99%
"Nov 04, 2020",405.25,400,406,396.5,176.33K,1.06%
"Nov 03, 2020",401,396.25,403.25,395.25,184.36K,0.88%
"Nov 02, 2020",397.5,396,397.75,393,165.15K,-0.25%
"Oct 30, 2020",398.5,397.25,400,394.25,209.48K,0.00%
"Oct 29, 2020",398.5,401,404.25,393,279.41K,-0.75%
"Oct 28, 2020",401.5,415,415.25,400.5,320.26K,-3.49%
"Oct 27, 2020",416,416.75,422.25,415.5,207.08K,-0.42%
"Oct 26, 2020",417.75,419.25,419.75,412.75,206.16K,-0.36%
"Oct 23, 2020",419.25,415,420,414,168.92K,0.72%
"Oct 22, 2020",416.25,413.75,419,410.75,196.23K,0.60%
"Oct 21, 2020",413.75,408.25,415.25,407.75,216.17K,1.22%
"Oct 20, 2020",408.75,404.25,409.75,403.5,179.89K,0.86%
"Oct 19, 2020",405.25,401.75,406.75,400.75,167.47K,0.96%
"Oct 18, 2020",401.38,401.38,401.38,401.38,-,-0.15%
"Oct 16, 2020",402,403.25,409,401.75,226.81K,-0.43%
"Oct 15, 2020",403.75,396,404.25,393.5,245.38K,1.83%
"Oct 14, 2020",396.5,391,397.5,388,183.51K,1.34%
"Oct 13, 2020",391.25,389,392.75,388,130.27K,0.58%
"Oct 12, 2020",389,395.5,399.25,387.25,193.54K,-1.74%
"Oct 11, 2020",395.88,395.88,395.88,395.88,-,0.22%
"Oct 09, 2020",395,387,398.25,386.5,280.95K,2.07%
"Oct 08, 2020",387,389,394.5,386.5,202.96K,-0.45%
"Oct 07, 2020",388.75,384.5,392,384,186.78K,0.97%
"Oct 06, 2020",385,378.5,389.25,378.5,213.44K,1.45%
"Oct 05, 2020",379.5,378.75,382.5,377.75,119.04K,0.23%
"Oct 04, 2020",378.62,378.62,378.62,378.62,-,-0.30%
"Oct 02, 2020",379.75,381.5,383.25,377.25,164.09K,-0.78%
"Oct 01, 2020",382.75,379,385.5,378,216.36K,0.99%
"Sep 30, 2020",379,364.25,382.75,362,337.54K,3.91%
"Sep 29, 2020",364.75,366.75,367.75,361,137.62K,-0.55%
"Sep 28, 2020",366.75,364.25,369.75,360.5,162.09K,0.65%
"Sep 27, 2020",364.38,364.38,364.38,364.38,-,-0.24%
"Sep 25, 2020",365.25,363.25,367.5,363,130.07K,0.48%
"Sep 24, 2020",363.5,368,368.25,363,152.37K,-1.36%
"Sep 23, 2020",368.5,368.25,370.25,365.75,122.19K,-0.20%
"Sep 22, 2020",369.25,369.75,373.25,365.75,159.15K,-0.14%
"Sep 21, 2020",369.75,377.5,378.25,368.25,209.55K,-1.89%
"Sep 20, 2020",376.88,376.88,376.88,376.88,-,-0.43%
"Sep 18, 2020",378.5,374.25,379.25,373.25,180.03K,0.87%
"Sep 17, 2020",375.25,371.5,377.25,368,235.21K,0.94%
"Sep 16, 2020",371.75,365.5,372,361.75,158.94K,1.57%
"Sep 15, 2020",366,369,369.5,365.25,133.02K,2.38%
"Sep 14, 2020",357.5,366.75,366.75,359,0.22K,-2.05%
"Sep 11, 2020",365,355.5,366,355.5,0.68K,2.17%
"Sep 10, 2020",357.25,349.75,357.75,349.75,0.67K,2.07%
"Sep 09, 2020",350,349.75,351.25,348.5,0.11K,-0.28%
"Sep 08, 2020",351,348,353,346,0.87K,1.89%
"Sep 07, 2020",344.5,344.5,344.5,344.5,-,-0.79%
"Sep 04, 2020",347.25,344,349,343.5,1.68K,0.80%
"Sep 03, 2020",344.5,349.75,350,343.75,1.45K,-1.50%
"Sep 02, 2020",349.75,349.25,350.5,345.25,2.61K,0.07%
"Sep 01, 2020",349.5,347.75,350,343.25,3.70K,0.29%
"Aug 31, 2020",348.5,348.75,353,346,11.03K,-0.11%
"Aug 30, 2020",348.88,348.88,348.88,348.88,-,0.83%
"Aug 28, 2020",346,343.25,347.75,340.75,94.06K,0.51%
"Aug 27, 2020",344.25,340,344.75,339,123.79K,1.10%
"Aug 26, 2020",340.5,340.25,341.25,337.25,89.22K,-0.07%
"Aug 25, 2020",340.75,335,341.5,334.75,147.00K,2.71%
"Aug 24, 2020",331.75,328,332.5,327.5,126.82K,1.11%
"Aug 23, 2020",328.12,328.12,328.12,328.12,-,0.34%
"Aug 21, 2020",327,324.75,327.75,324.25,134.88K,0.77%
"Aug 20, 2020",324.5,324.25,325.75,320.75,92.74K,-0.15%
"Aug 19, 2020",325,326,327.25,323.5,87.62K,-0.61%
"Aug 18, 2020",327,330,332,325.75,130.09K,-1.21%
"Aug 17, 2020",331,327,331,326.5,111.93K,1.19%
"Aug 16, 2020",327.12,327.12,327.12,327.12,-,0.81%
"Aug 14, 2020",324.5,324.5,325.25,321.5,160.38K,-0.23%
"Aug 13, 2020",325.25,315,327.5,314.75,317.36K,3.42%
"Aug 12, 2020",314.5,311.25,315,308,209.80K,0.96%
"Aug 11, 2020",311.5,311.25,315,310.25,170.71K,0.32%
"Aug 10, 2020",310.5,307.5,311.75,307.5,167.51K,0.94%
"Aug 09, 2020",307.62,307.62,307.62,307.62,-,-0.04%
"Aug 07, 2020",307.75,311,311.75,307.25,124.48K,-1.12%
"Aug 06, 2020",311.25,310.5,312.75,309.5,106.03K,0.08%
"Aug 05, 2020",311,309,311.25,309,103.36K,0.89%
"Aug 04, 2020",308.25,316.5,316.75,308.25,161.83K,-2.91%
"Aug 03, 2020",317.5,315,318.25,315,83.19K,0.76%
"Aug 02, 2020",315.12,315.12,315.12,315.12,-,-0.28%
"Jul 31, 2020",316,315.75,317.5,314.5,77.06K,0.08%
"Jul 30, 2020",315.75,315.5,319.25,315.25,120.45K,0.08%
"Jul 29, 2020",315.5,320,321.5,315.25,136.66K,-1.41%
"Jul 28, 2020",320,323,323.5,320,110.74K,-1.54%
"Jul 27, 2020",325,325.25,327.5,323.25,96.02K,0.12%
"Jul 26, 2020",324.62,324.62,324.62,324.62,-,-0.50%
"Jul 24, 2020",326.25,328,329.75,325.5,144.24K,-0.53%
"Jul 23, 2020",328,327.25,329.5,325,92.65K,0.15%
"Jul 22, 2020",327.5,323,328,322.25,122.91K,1.47%
"Jul 21, 2020",322.75,327.75,327.75,322,132.25K,-1.68%
"Jul 20, 2020",328.25,333,333.5,326,105.21K,-1.31%
"Jul 19, 2020",332.62,332.62,332.62,332.62,-,-0.11%
"Jul 17, 2020",333,330.25,334.75,330.25,83.69K,0.83%
"Jul 16, 2020",330.25,326,333.25,326,109.53K,1.23%
"Jul 15, 2020",326.25,326,328.75,322.75,101.70K,-2.54%
"Jul 14, 2020",334.75,334,336.5,324.5,0.15K,0.22%
"Jul 13, 2020",334,337.25,337.25,332,0.44K,0.26%
"Jul 12, 2020",333.12,333.12,333.12,333.12,-,-2.17%
"Jul 10, 2020",340.5,350.25,352,340,0.81K,-3.06%
"Jul 09, 2020",351.25,349,356.5,348.25,0.50K,0.86%
"Jul 08, 2020",348.25,343.5,348.5,341,0.35K,0.94%
"Jul 07, 2020",345,347.5,347.5,341.75,1.27K,-0.43%
"Jul 06, 2020",346.5,348.25,349,345.25,2.09K,0.36%
"Jul 05, 2020",345.25,345,345.25,345,-,0.80%
"Jul 02, 2020",342.5,347.5,350.25,342.25,2.49K,-1.65%
"Jul 01, 2020",348.25,338.5,351.25,337.5,4.58K,2.88%
"Jun 30, 2020",338.5,325.25,342,323.75,21.41K,3.75%
"Jun 29, 2020",326.25,316.75,326.5,316,150.22K,3.24%
"Jun 28, 2020",316,316.5,316.5,316,-,-0.32%
"Jun 26, 2020",317,317,319.75,313.5,216.58K,-0.08%
"Jun 25, 2020",317.25,323.5,324.25,315,194.69K,-2.16%
"Jun 24, 2020",324.25,324.5,329,323.75,180.31K,-0.23%
"Jun 23, 2020",325,327.5,327.5,321.25,185.86K,-0.99%
"Jun 22, 2020",328.25,332,332.25,328,134.48K,-1.02%
"Jun 21, 2020",331.62,331.62,331.62,331.62,-,-0.26%
"Jun 19, 2020",332.5,329.75,333.75,327.5,170.57K,0.45%
"Jun 18, 2020",331,329.75,333.75,328.75,201.44K,0.23%
"Jun 17, 2020",330.25,328,331.25,325,225.64K,0.38%
"Jun 16, 2020",329,331.75,334.5,328,229.10K,-0.08%
"Jun 15, 2020",329.25,329.25,330,325.5,170.74K,0.11%
"Jun 14, 2020",328.88,328.88,328.88,328.88,-,-0.34%
"Jun 12, 2020",330,329.5,333,328.25,236.62K,0.08%
"Jun 11, 2020",329.75,326,331,325.25,272.98K,1.07%
"Jun 10, 2020",326.25,327.25,328,324.25,243.29K,-0.38%
"Jun 09, 2020",327.5,332.25,334,326.75,253.63K,-1.87%
"Jun 08, 2020",333.75,333.5,334.75,331,206.34K,0.11%
"Jun 07, 2020",333.38,333.38,333.38,333.38,-,0.64%
"Jun 05, 2020",331.25,328.75,332.5,328.25,215.91K,0.68%
"Jun 04, 2020",329,324.25,329.5,324,155.61K,1.54%
"Jun 03, 2020",324,324.25,324.5,321.25,128.01K,-0.08%
"Jun 02, 2020",324.25,323.5,325.25,322,130.47K,0.31%
"Jun 01, 2020",323.25,325.5,327.75,319.25,151.32K,-0.58%
"May 31, 2020",325.12,325.38,325.38,325.12,-,-0.19%
"May 29, 2020",325.75,327.5,329.5,323.25,192.31K,-0.53%
"May 28, 2020",327.5,320.25,330.75,319.5,246.97K,2.18%
"May 27, 2020",320.5,320,321.75,319.25,78.42K,0.47%
"May 26, 2020",319,316.75,323,316.5,145.18K,0.67%
"May 25, 2020",316.88,316.88,316.88,316.88,-,-0.35%
"May 22, 2020",318,317.75,319,316,97.19K,0.08%
"May 21, 2020",317.75,319,320.25,316.25,115.12K,-0.55%
"May 20, 2020",319.5,321.25,321.5,317.25,154.47K,-0.54%
"May 19, 2020",321.25,320.75,325.5,320.5,126.38K,0.16%
"May 18, 2020",320.75,320,322,318,99.37K,0.04%
"May 17, 2020",320.62,320.62,320.62,320.62,-,0.43%
"May 15, 2020",319.25,317.75,320.5,316.75,101.61K,-0.31%
"May 14, 2020",320.25,320.25,320.25,320.25,0.06K,0.00%
"May 13, 2020",320.25,323.5,323.5,320,0.09K,-1.08%
"May 12, 2020",323.75,318.75,324.5,312.75,0.27K,1.65%
"May 11, 2020",318.5,320,322.25,318,0.33K,-0.74%
"May 10, 2020",320.88,320.88,320.88,320.88,-,0.59%
"May 08, 2020",319,317.75,321.75,317.5,1.07K,0.95%
"May 07, 2020",316,313.5,318,313.25,1.08K,1.36%
"May 06, 2020",311.75,315,315,311,0.52K,-0.40%
"May 05, 2020",313,310.5,314.75,310.5,0.87K,0.72%
"May 04, 2020",310.75,309.5,310,305.5,2.62K,-1.93%
"May 03, 2020",316.88,316.88,316.88,316.88,-,1.73%
"May 01, 2020",311.5,311,311.5,308,3.51K,0.00%
"Apr 30, 2020",311.5,305.25,313,303.5,11.09K,2.30%
"Apr 29, 2020",304.5,302.75,308.75,300.25,121.80K,0.58%
"Apr 28, 2020",302.75,305,308.5,301.25,138.10K,-0.90%
"Apr 27, 2020",305.5,315,315.75,304.25,108.69K,-5.24%
"Apr 26, 2020",322.38,322.38,322.38,322.38,-,2.10%
"Apr 24, 2020",315.75,319.25,320.75,312,113.48K,-1.10%
"Apr 23, 2020",319.25,317,323.5,315,136.85K,0.55%
"Apr 22, 2020",317.5,310,320.25,308.25,146.97K,2.67%
"Apr 21, 2020",309.25,314.25,316.25,301,197.93K,-1.59%
"Apr 20, 2020",314.25,322.5,323.25,313.5,150.68K,-2.52%
"Apr 19, 2020",322.38,322.38,322.38,322.38,-,0.04%
"Apr 17, 2020",322.25,319.75,325.5,319.5,99.36K,0.78%
"Apr 16, 2020",319.75,318.75,323,317.75,136.58K,0.16%
"Apr 15, 2020",319.25,326,326.75,317.5,161.44K,-2.07%
"Apr 14, 2020",326,331.25,332,325.75,191.91K,-1.66%
"Apr 13, 2020",331.5,332.25,334,326.5,147.09K,-0.34%
"Apr 12, 2020",332.62,332.62,332.62,332.62,-,0.11%
"Apr 10, 2020",332.25,332.25,332.25,332.25,-,0.15%
"Apr 09, 2020",331.75,330.75,333.5,328,169.67K,0.53%
"Apr 08, 2020",330,332,334,328.25,151.31K,-0.45%
"Apr 07, 2020",331.5,328,335.5,328,157.37K,1.14%
"Apr 06, 2020",327.75,329.75,331.75,325.5,111.04K,-0.49%
"Apr 05, 2020",329.38,329.38,329.38,329.38,-,-0.41%
"Apr 03, 2020",330.75,334.5,338.5,328,158.65K,-0.82%
"Apr 02, 2020",333.5,335,343.25,333,151.69K,-0.37%
"Apr 01, 2020",334.75,341.25,342.75,333.5,151.93K,-1.76%
"Mar 31, 2020",340.75,341.75,344.75,333.5,208.19K,-0.15%
"Mar 30, 2020",341.25,343,346.75,340,108.49K,-0.44%
"Mar 29, 2020",342.75,342.75,342.75,342.75,-,-0.94%
"Mar 27, 2020",346,348.5,350,342.5,114.03K,-0.79%
"Mar 26, 2020",348.75,348.25,349.25,343.75,113.53K,0.07%
"Mar 25, 2020",348.5,347.5,352.75,345.75,118.83K,0.36%
"Mar 24, 2020",347.25,343.5,350.5,338,126.66K,1.09%
"Mar 23, 2020",343.5,340.25,345.5,338.25,114.73K,0.92%
"Mar 22, 2020",340.38,340.38,340.38,340.38,-,-0.98%
"Mar 20, 2020",343.75,346.5,356.75,342.25,189.07K,-0.51%
"Mar 19, 2020",345.5,336.5,354.75,336.5,223.25K,3.06%
"Mar 18, 2020",335.25,344,345.25,332,255.11K,-2.54%
"Mar 17, 2020",344,355.25,356.75,342.75,219.22K,-3.03%
"Mar 16, 2020",354.75,362.5,367.75,354,188.79K,-2.17%
"Mar 15, 2020",362.62,362.62,362.62,362.62,-,-2.19%
"Mar 13, 2020",370.75,370,375.5,370,0.12K,0.27%
"Mar 12, 2020",369.75,377.5,377.5,367,0.34K,-2.50%
"Mar 11, 2020",379.25,380.25,380.5,377,0.94K,-0.20%
"Mar 10, 2020",380,379,381.5,377.5,0.61K,1.54%
"Mar 09, 2020",374.25,372,377.5,368.5,0.92K,1.04%
"Mar 08, 2020",370.38,370.38,370.38,370.38,-,-1.82%
"Mar 06, 2020",377.25,383.75,385.5,377,1.28K,-1.89%
"Mar 05, 2020",384.5,387.5,387.5,382,1.83K,-0.65%
"Mar 04, 2020",387,382,388.5,380,3.28K,1.38%
"Mar 03, 2020",381.75,375.75,383.75,375.75,3.19K,1.87%
"Mar 02, 2020",374.75,366.5,375.75,366,6.09K,2.25%
"Feb 28, 2020",366.5,364.5,367.25,362.75,18.81K,0.55%
"Feb 27, 2020",364.5,369.75,370,361.75,156.14K,-1.62%
"Feb 26, 2020",370.5,372,374,368.25,268.80K,-0.54%
"Feb 25, 2020",372.5,373,374.75,371.25,119.87K,0.07%
"Feb 24, 2020",372.25,376.25,376.25,370,170.53K,-1.26%
"Feb 21, 2020",377,378.25,380.5,376.25,169.07K,-0.40%
"Feb 20, 2020",378.5,380.75,381.25,378,173.14K,-0.53%
"Feb 19, 2020",380.5,382.25,382.75,378.5,172.27K,-0.65%
"Feb 18, 2020",383,378.5,383.25,378,215.11K,1.39%
"Feb 14, 2020",377.75,379.5,381.5,376.25,216.86K,-0.46%
"Feb 13, 2020",379.5,382.25,382.75,379,202.46K,-0.91%
"Feb 12, 2020",383,379.75,383.75,378.25,241.46K,0.86%
"Feb 11, 2020",379.75,381,382,378,200.41K,-0.52%
"Feb 10, 2020",381.75,383.25,383.5,379,219.02K,-0.46%
"Feb 07, 2020",383.5,380.25,385,380,256.72K,1.12%
"Feb 06, 2020",379.25,380.25,381.75,376,191.89K,-0.39%
"Feb 05, 2020",380.75,381.5,383.25,379.5,122.10K,-0.39%
"Feb 04, 2020",382.25,378.25,383.5,378.25,176.00K,0.92%
"Feb 03, 2020",378.75,380.5,382,376.5,216.44K,-0.66%
"Jan 31, 2020",381.25,381.5,382.75,378.75,151.81K,0.46%
"Jan 30, 2020",379.5,384.5,385,378.5,160.21K,-1.24%
"Jan 29, 2020",384.25,385.5,388.25,382.75,136.81K,-0.58%
"Jan 28, 2020",386.5,382.5,387,378.5,243.27K,1.58%
"Jan 27, 2020",380.5,384.25,384.75,377.25,264.47K,-1.74%
"Jan 24, 2020",387.25,393.25,393.25,386.5,196.12K,-1.65%
"Jan 23, 2020",393.75,388.5,394,387.5,256.30K,1.29%
"Jan 22, 2020",388.75,387.5,391,386.75,155.60K,0.32%
"Jan 21, 2020",387.5,389,389.25,384.25,182.96K,-0.45%
"Jan 17, 2020",389.25,377,389.5,376.75,293.12K,3.66%
"Jan 16, 2020",375.5,387.25,387.75,375.25,230.56K,-3.10%
"Jan 15, 2020",387.5,388.75,390.25,386.5,141.48K,-0.39%
"Jan 14, 2020",389,389.25,390.5,388.25,115.96K,-0.13%
"Jan 13, 2020",389.5,386.5,389.5,385.5,139.99K,0.97%
"Jan 10, 2020",385.75,383.25,386.75,376.5,226.66K,0.65%
"Jan 09, 2020",383.25,383.75,387,382.25,130.94K,-0.26%
"Jan 08, 2020",384.25,384,385.5,382.25,135.52K,-0.07%
"Jan 07, 2020",384.5,385,385.75,383.5,93.54K,-0.06%
"Jan 06, 2020",384.75,386.25,387.75,382.75,112.13K,-0.45%
"Jan 03, 2020",386.5,391.5,392,385.5,125.93K,-1.28%
"Jan 02, 2020",391.5,387.75,392,387.25,103.99K,1.10%
"Jan 01, 2020",387.25,387.25,387.25,387.25,-,-0.13%
"Dec 31, 2019",387.75,388.25,389.75,386.25,85.10K,-0.13%
"Dec 30, 2019",388.25,389.25,392,386.75,123.53K,-0.45%
"Dec 27, 2019",390,388,391,388,85.21K,0.39%
"Dec 26, 2019",388.5,388,389,386.5,49.93K,0.06%
"Dec 25, 2019",388.25,388.25,388.25,388.25,-,0.19%
"Dec 24, 2019",387.5,388.5,389,387,50.42K,-0.32%
"Dec 23, 2019",388.75,388,390.25,387.25,82.26K,0.26%
"Dec 20, 2019",387.75,386.5,389.5,386,85.33K,0.32%
"Dec 19, 2019",386.5,387,389,385,99.13K,-0.13%
"Dec 18, 2019",387,389.25,390,385.75,125.53K,-0.77%
"Dec 17, 2019",390,387.5,390.5,386.25,118.24K,0.52%
"Dec 16, 2019",388,383.5,389.5,383.25,180.90K,5.94%
"Dec 13, 2019",366.25,373.75,374.5,366.25,0.09K,-0.20%
"Dec 12, 2019",367,358.25,368.75,358.25,0.66K,2.59%
"Dec 11, 2019",357.75,363,363,357,0.26K,-1.51%
"Dec 10, 2019",363.25,365.75,367,362.5,0.89K,-0.68%
"Dec 09, 2019",365.75,366.5,368,365,0.64K,-0.20%
"Dec 06, 2019",366.5,364.75,368.75,364.75,0.96K,0.27%
"Dec 05, 2019",365.5,368.5,369.75,365.25,3.03K,-0.88%
"Dec 04, 2019",368.75,371.75,373.5,367.75,2.99K,-0.87%
"Dec 03, 2019",372,373.75,376.25,371.5,4.94K,-0.40%
"Dec 02, 2019",373.5,371.75,375.5,370,6.28K,-1.90%
"Dec 01, 2019",380.75,380.75,380.75,380.75,-,2.56%
"Nov 29, 2019",371.25,365.75,372.25,365,15.51K,-0.60%
"Nov 28, 2019",373.5,373.5,373.5,373.5,-,2.96%
"Nov 27, 2019",362.75,367.25,368.75,362.25,163.97K,-1.29%
"Nov 26, 2019",367.5,369.75,370.5,367,207.68K,-0.81%
"Nov 25, 2019",370.5,368.75,372.75,368.25,199.30K,0.47%
"Nov 22, 2019",368.75,368,370.25,367.5,228.11K,0.07%
"Nov 21, 2019",368.5,366.75,369.75,366.25,158.70K,0.48%
"Nov 20, 2019",366.75,369.75,370.5,365.75,297.02K,-0.88%
"Nov 19, 2019",370,367.75,373,367.75,202.02K,0.61%
"Nov 18, 2019",367.75,371,371.75,367.5,206.27K,-0.94%
"Nov 15, 2019",371.25,375.5,376.5,370.75,140.18K,-1.20%
"Nov 14, 2019",375.75,375.25,377.5,374.5,144.89K,0.13%
"Nov 13, 2019",375.25,377,377.75,375,195.98K,-0.66%
"Nov 12, 2019",377.75,373.5,378,372.75,220.51K,1.21%
"Nov 11, 2019",373.25,376,377,372.5,211.22K,-1.06%
"Nov 08, 2019",377.25,375.25,383.75,372.5,343.77K,0.53%
"Nov 07, 2019",375.25,379.25,380,373.75,219.15K,-0.92%
"Nov 06, 2019",378.75,382.25,385,377.5,185.34K,-0.79%
"Nov 05, 2019",381.75,383.25,384.75,380.5,157.13K,-0.39%
"Nov 04, 2019",383.25,386.75,387.75,383,145.37K,-1.54%
"Nov 01, 2019",389.25,389.25,391.75,386.25,151.94K,-0.19%
"Oct 31, 2019",390,390.25,391,384.75,176.19K,-0.19%
"Oct 30, 2019",390.75,385.75,391.25,385.25,177.03K,1.17%
"Oct 29, 2019",386.25,383.5,387.5,382,153.73K,0.59%
"Oct 28, 2019",384,386,386.5,383.25,122.79K,-0.71%
"Oct 25, 2019",386.75,387,390,385.75,131.68K,0.00%
"Oct 24, 2019",386.75,388.5,390.75,385.25,130.66K,-0.26%
"Oct 23, 2019",387.75,387.75,389.5,384,117.56K,-0.06%
"Oct 22, 2019",388,387,392.5,385,136.69K,0.19%
"Oct 21, 2019",387.25,390,393.75,386.5,150.19K,-0.96%
"Oct 18, 2019",391,394,395.75,389.75,122.01K,-0.95%
"Oct 17, 2019",394.75,391.75,397.25,391.5,141.53K,0.77%
"Oct 16, 2019",391.75,392,392.75,387.5,139.68K,-0.38%
